시도별,경제활동별,항목,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년
경기도,순생산물세,명목,18989078,20841193,20050407,22668737,22575453,23611802,24116130,25080243,28114264,31080756,34120293,36229759,36393970,36611976,39989291,41165059
경기도,순생산물세,실질,23069928,23854859,22210247,22344217,22962641,23862776,24692692,25857243,28114264,30138836,32060863,33397081,33760880,33140912,34271149,34321283
경기도,순생산물세,실질기여도,0.26,0.29,-0.61,0.05,0.23,0.3,0.26,0.34,0.62,0.53,0.49,0.32,0.08,-0.14,0.25,0.01
경기도,총부가가치(기초가격),명목,202235950,214217465,227965916,255863393,270249605,287802776,309263958,326654274,353864042,376356773,417306127,443592430,441019482,454686360,489221538,505651437
경기도,총부가가치(기초가격),실질,232459542,244324831,251575762,278309620,290756695,303935141,321737621,336301161,353864042,369689126,394112851,418521514,428540950,436951743,464215228,482296557
경기도,총부가가치(기초가격),실질기여도,5.01,4.67,2.7,9.77,4.11,4.18,5.41,4.2,4.85,4.14,6.1,5.73,2.21,1.81,5.77,3.6
경기도,"농업, 임업 및 어업",명목,2775554,2513996,2703378,2798000,2949855,2908664,3106831,3523440,3521439,3339399,3398309,3156720,3026150,3212833,3735556,3292998
경기도,"농업, 임업 및 어업",실질,3034823,3144806,3256687,3073106,3014463,2919473,3270723,3617743,3521439,3197657,3140614,3198202,3318432,3100006,3210592,3120479
경기도,"농업, 임업 및 어업",실질기여도,0.04,0.05,0.04,-0.06,-0.02,-0.03,0.11,0.1,-0.03,-0.08,-0.01,0.01,0.02,-0.04,0.02,-0.02
경기도,광제조업,명목,70296109,72365804,76389200,91753986,98086543,103219465,113846336,116895563,128525485,136364666,160566359,171709568,158644832,165412268,180455003,178961234
경기도,광제조업,실질,73914969,77476614,78177766,95087234,101087703,105429197,114856430,119771979,128525485,134823544,148593550,161419863,164584087,171747507,187372522,190942664
경기도,광제조업,실질기여도,1.59,1.53,0.28,6.66,2.08,1.44,2.96,1.46,2.43,1.65,3.42,3.07,0.7,1.45,3.06,0.65
경기도,　광업,명목,192104,250943,234336,244048,256321,195849,245028,276794,274840,342642,365757,402071,360446,297080,321708,353730
경기도,　광업,실질,362237,386588,363132,340415,305657,228577,274575,314791,274840,331231,337375,380050,341055,296562,329153,347821
경기도,　광업,실질기여도,0,0.01,-0.01,-0.01,-0.01,-0.02,0.01,0.01,-0.01,0.01,0,0.01,-0.01,-0.01,0.01,0
경기도,　제조업,명목,70104005,72114861,76154864,91509938,97830222,103023616,113601308,116618769,128250645,136022024,160200602,171307497,158284386,165115188,180133295,178607504
경기도,　제조업,실질,73603356,77146147,77863026,94771228,100793512,105200310,114584713,119463011,128250645,134492313,148256806,161040454,164243433,171457096,187049856,190601268
경기도,　제조업,실질기여도,1.59,1.53,0.29,6.67,2.09,1.46,2.95,1.45,2.44,1.63,3.42,3.06,0.71,1.46,3.06,0.65
경기도,　　음식료품 및 담배제조업,명목,2794188,2988548,3015112,3231792,3553348,3686955,4041430,4171790,4637385,4853794,5144522,5569342,5869522,6238314,6251496,6033559
경기도,　　음식료품 및 담배제조업,실질,3383634,3536200,3615488,3697867,3810819,4135843,4429445,4342349,4637385,4585512,4876292,5132648,5377390,5548367,5663005,5671990
경기도,　　음식료품 및 담배제조업,실질기여도,-0.26,0.06,0.03,0.03,0.04,0.1,0.08,-0.02,0.08,-0.01,0.08,0.06,0.06,0.04,0.03,0
경기도,　　섬유 의복 및 가죽 제품 제조업,명목,2198131,2261170,2375130,2841126,3039124,3307395,3587136,3730810,3649521,3611622,3356207,3390388,3346937,3525438,3120842,3004047
경기도,　　섬유 의복 및 가죽 제품 제조업,실질,3134503,3030845,2890424,3042330,3083753,3420879,3671209,3827939,3649521,3099309,3137563,3099113,2842252,2937350,2852780,2708365
경기도,　　섬유 의복 및 가죽 제품 제조업,실질기여도,0.05,-0.03,-0.04,0.05,0.01,0.11,0.08,0.05,-0.05,-0.14,0.01,-0.01,-0.06,0.02,-0.02,-0.03
경기도,　　목재종이인쇄 및 복제업,명목,2694137,3024781,3672344,3750352,3814443,3904448,4045052,4294179,4539656,5078621,4968283,5608142,5495045,5499091,5806896,5772742
경기도,　　목재종이인쇄 및 복제업,실질,3699835,4011976,4190050,4370334,4345323,4260066,4229401,4472719,4539656,4956785,4910269,5139076,5031546,5156638,5156602,4871411
경기도,　　목재종이인쇄 및 복제업,실질기여도,0.02,0.1,0.06,0.06,-0.01,-0.03,-0.01,0.07,0.02,0.11,-0.01,0.05,-0.02,0.03,0,-0.06
경기도,　　석탄 및 석유 화학제품 제조업,명목,10005250,10267693,10465899,11806058,12379492,12607062,13698965,14693488,17153343,18023849,17950133,18012599,18545403,19667101,21213085,19646366
경기도,　　석탄 및 석유 화학제품 제조업,실질,13175674,13553604,12942644,13149104,13314450,13388912,14647993,15608272,17153343,17562735,18030109,18561391,18538182,19008518,19933925,18541236
경기도,　　석탄 및 석유 화학제품 제조업,실질기여도,0.02,0.13,-0.2,0.07,0.05,0.02,0.38,0.27,0.41,0.11,0.12,0.12,0,0.1,0.19,-0.28
경기도,　　비금속광물 및 금속제품 제조업,명목,10621719,10630613,10781110,13335762,13083470,13685256,14316817,15667789,16118371,17071681,17934259,17649903,17341458,16874551,20192264,21916533
경기도,　　비금속광물 및 금속제품 제조업,실질,15851994,14033229,12210774,13479221,12802576,13430990,13945871,15296319,16118371,16802418,17781251,17470865,16793171,16163525,16471869,15595486
경기도,　　비금속광물 및 금속제품 제조업,실질기여도,0.23,-0.55,-0.59,0.45,-0.24,0.22,0.17,0.42,0.24,0.18,0.24,-0.07,-0.14,-0.14,0.07,-0.2
경기도,　　전기 전자 및 정밀기기 제조업,명목,29347510,29734637,32057854,39185287,43287919,46460289,52598599,52043649,56896849,61190638,81294442,91902128,78459163,82938590,95016369,92026376
경기도,　　전기 전자 및 정밀기기 제조업,실질,23370686,25984745,28508577,37709150,42543808,45152491,50668127,52446063,56896849,62679685,70670680,82342512,87337819,94099558,107226109,112984723
경기도,　　전기 전자 및 정밀기기 제조업,실질기여도,1.99,1.48,1.23,4.17,1.8,0.91,1.82,0.55,1.26,1.51,1.91,2.97,1.16,1.27,2.35,0.96
경기도,　　기계 운송장비 및 기타 제품 제조업,명목,12443070,13207419,13787415,17359561,18672426,19372211,21313309,22017064,25255520,26191819,29552756,29174995,29226858,30372103,28532343,30207881
경기도,　　기계 운송장비 및 기타 제품 제조업,실질,14553220,15422067,14872065,19783055,21146227,21543757,23021732,23453727,25255520,24805869,28917181,28633789,27330312,27911997,29878331,31284488
경기도,　　기계 운송장비 및 기타 제품 제조업,실질기여도,-0.46,0.34,-0.2,1.84,0.43,0.12,0.43,0.12,0.48,-0.12,1.07,-0.06,-0.28,0.13,0.44,0.25
경기도,"전기, 가스, 증기 및 공기 조절 공급업",명목,2956537,1495047,2288233,3299728,2881990,4007355,3999839,3721524,4765314,4959167,4546218,3746065,3985766,5206985,4215341,1581175
경기도,"전기, 가스, 증기 및 공기 조절 공급업",실질,5627404,4890675,5263009,5614769,5535024,6784055,5763134,4224674,4765314,4747196,5381383,5531923,6070008,6994242,7400323,7575267
경기도,"전기, 가스, 증기 및 공기 조절 공급업",실질기여도,-0.04,-0.17,0.05,0.06,-0.02,0.22,-0.19,-0.32,0.14,0,0.16,0.03,0.08,0.13,0.06,0.02
경기도,건설업,명목,13692561,14014303,15321787,14614031,14173860,13878818,14825934,16910560,19835514,24257549,28888353,30753016,31747690,30710307,32016858,35508174
경기도,건설업,실질,18008009,18103164,19520835,18340064,16911549,15877622,16238635,17856379,19835514,23664175,27105751,27485211,27016066,25566136,25800603,27621003
경기도,건설업,실질기여도,0.01,0.03,0.47,-0.37,-0.41,-0.3,0.1,0.44,0.53,1,0.87,0.09,-0.11,-0.36,0.06,0.43
경기도,서비스업,명목,112515189,123828315,131263318,143397648,152157357,163788474,173485018,185603187,197216290,207435992,219906888,234227061,243615044,250143967,268798780,286307856
경기도,서비스업,실질,134051803,142569749,147637754,157342690,164904502,173949183,181983968,190782587,197216290,203256554,209925441,220799798,227677158,230524783,242157561,254196303
경기도,서비스업,실질기여도,3.4,3.23,1.87,3.48,2.47,2.85,2.43,2.52,1.78,1.58,1.67,2.52,1.52,0.64,2.57,2.53
경기도,　도매 및 소매업,명목,13326988,14884719,15950377,18065445,20106915,21973784,22936046,22712830,23734553,25102723,26690097,27612031,27507513,27756816,28863708,29042821
경기도,　도매 및 소매업,실질,15310986,16043757,16426165,17850405,19479956,21156805,22407194,22699328,23734553,24643295,25816027,26784236,27305452,28137037,28746070,29489157
경기도,　도매 및 소매업,실질기여도,0.43,0.29,0.15,0.56,0.59,0.59,0.42,0.09,0.29,0.24,0.29,0.22,0.11,0.18,0.12,0.14
경기도,　운수 및 창고업,명목,5615066,5943550,5982478,7203772,7327027,7809366,8365941,9044629,10199832,10897876,11069970,11185516,11538384,11059009,11568169,11905575
경기도,　운수 및 창고업,실질,6499394,7021422,6696611,8589736,9487437,9922205,10012415,9968377,10199832,10604602,10979414,11468419,11445464,10314079,10924593,11863286
경기도,　운수 및 창고업,실질기여도,0.12,0.2,-0.12,0.68,0.27,0.11,0.02,-0.01,0.06,0.11,0.09,0.11,0,-0.24,0.13,0.19
경기도,　숙박 및 음식점업,명목,4966514,5354055,5610354,5800728,5918329,6110620,6372111,6739329,7532536,8299145,8676814,9338691,9962692,8677142,8704674,11088453
경기도,　숙박 및 음식점업,실질,7127429,7224402,7183492,7340118,7200234,7225718,7197261,7321469,7532536,7897290,7999415,8450195,8734605,7625458,7571553,8888895
경기도,　숙박 및 음식점업,실질기여도,0.14,0.03,-0.01,0.05,-0.04,0.01,-0.01,0.03,0.06,0.1,0.03,0.11,0.07,-0.26,-0.01,0.29
경기도,　정보통신업,명목,8312477,8640808,9158413,9623564,9676846,10421666,12383280,13964497,15429379,16019639,16435144,17186408,17825050,19709048,22164479,21665454
경기도,　정보통신업,실질,8430061,9028264,9448908,10099390,10442281,11054610,13155317,14497356,15429379,15756911,16036307,16767769,17511717,18865134,19698829,19639298
경기도,　정보통신업,실질기여도,0.19,0.27,0.17,0.25,0.12,0.19,0.64,0.38,0.26,0.09,0.07,0.17,0.16,0.29,0.18,-0.01
경기도,　금융 및 보험업,명목,9711740,10543996,10812070,12257267,13242187,13020246,12705829,13534803,13749585,14050322,15289332,16434862,16003685,16636748,18531523,21274833
경기도,　금융 및 보험업,실질,8662821,9506890,10154968,10659393,10997493,11687834,12286216,13114890,13749585,14143771,14824593,15666695,15843002,17043494,18189559,19341625
경기도,　금융 및 보험업,실질기여도,0.78,0.43,0.31,0.22,0.14,0.28,0.21,0.26,0.19,0.1,0.17,0.19,0.04,0.25,0.23,0.22
경기도,　부동산업,명목,19171458,20642564,21927950,22702584,23624525,25121837,26381906,28272056,29713638,31506795,32543377,34097763,35347281,37786852,39476279,40140662
경기도,　부동산업,실질,24128143,25334111,26044100,26523421,27324964,27737958,28071248,29315364,29713638,30968440,31570069,32885232,33796894,35788052,36937794,37736247
경기도,　부동산업,실질기여도,0.36,0.43,0.25,0.16,0.25,0.12,0.1,0.35,0.11,0.33,0.15,0.3,0.2,0.44,0.25,0.16
경기도,　사업서비스업,명목,15653893,18437135,19607620,23382174,25232501,29248499,32497732,36617865,39713614,41020831,44425555,48895656,51179284,52911991,58493656,64280008
경기도,　사업서비스업,실질,19564057,22702443,23661679,26800326,28515713,31437217,33968544,37420210,39713614,40210839,41304078,44411474,45505003,45684295,48892374,51818919
경기도,　사업서비스업,실질기여도,0.12,1.14,0.33,1.05,0.54,0.88,0.76,0.99,0.64,0.13,0.27,0.74,0.25,0.04,0.76,0.66
경기도,"　공공 행정, 국방 및 사회보장 행정",명목,10416311,11687101,12571331,13197802,14052120,15109153,15234696,15896310,16295469,17174693,18646476,20233212,21295419,22789505,24408067,25963497
경기도,"　공공 행정, 국방 및 사회보장 행정",실질,13376783,14131057,14836447,15289958,15739413,16354634,16047416,16355805,16295469,16611073,17370609,18196111,18802927,19621151,20637596,21238616
경기도,"　공공 행정, 국방 및 사회보장 행정",실질기여도,0.32,0.27,0.25,0.15,0.14,0.19,-0.09,0.09,-0.02,0.08,0.19,0.2,0.14,0.19,0.24,0.13
경기도,　교육 서비스업,명목,11396608,12661152,13142719,13709407,14339891,14874171,15296569,16134126,16994149,17492103,18298408,19087323,20016081,20083614,21341729,22184491
경기도,　교육 서비스업,실질,14053816,14161763,14639630,15053350,15534378,15960514,16252166,16564202,16994149,17226277,17677014,18160226,18556361,18452119,19418304,20192365
경기도,　교육 서비스업,실질기여도,0.44,0.04,0.18,0.15,0.16,0.13,0.09,0.09,0.12,0.06,0.11,0.11,0.09,-0.02,0.21,0.16
경기도,　보건업 및 사회복지 서비스업,명목,6473848,7026035,8043953,8747394,9444265,10276846,11018797,11977827,12847188,14114237,16019706,17447080,19543340,20184580,22016783,24074665
경기도,　보건업 및 사회복지 서비스업,실질,7415509,7697464,8375640,8971895,9805409,10622550,11413768,12304823,12847188,13896547,15372537,16677497,18577532,18811273,20375731,22241711
경기도,　보건업 및 사회복지 서비스업,실질기여도,0.22,0.11,0.26,0.23,0.29,0.27,0.25,0.26,0.15,0.27,0.37,0.3,0.41,0.05,0.34,0.38
경기도,　문화 및 기타서비스업,명목,7470286,8007200,8456053,8707511,9192751,9822286,10292111,10708915,11006347,11757628,11812009,12708519,13396315,12548662,13229713,14687397
경기도,　문화 및 기타서비스업,실질,10483307,10576703,10898662,10810603,10889114,11111126,11294868,11269757,11006347,11297509,10998757,11321029,11580099,10439321,10937287,11821423
경기도,　문화 및 기타서비스업,실질기여도,0.27,0.03,0.1,-0.03,0.02,0.06,0.05,-0.01,-0.07,0.08,-0.08,0.08,0.06,-0.28,0.12,0.2
강원도,지역내총생산(시장가격),명목,27805160,29005514,30215541,31728914,33087301,34556834,36278698,38775764,40867985,43078659,45511732,46925797,48822640,48656564,51207169,52530574
강원도,지역내총생산(시장가격),실질,32853097,33674653,33976932,35452559,36296644,37021010,38211948,40077987,40867985,42047331,43761362,44574334,46064137,44829136,46781331,48179338
강원도,지역내총생산(시장가격),실질기여도,4.13,2.5,0.9,4.34,2.38,2,3.22,4.88,1.97,2.89,4.08,1.86,3.34,-2.68,4.35,2.99
강원도,순생산물세,명목,2285231,2484515,2467994,2365017,2409678,2519131,2420821,2549533,2828717,3046683,3184555,3349596,3555803,3707150,3972685,4721099
강원도,순생산물세,실질,2471995,2636878,2471039,2361012,2485065,2554651,2505020,2624907,2828717,2948741,2986275,3087178,3297522,3334702,3384630,3921085
강원도,순생산물세,실질기여도,-0.27,0.55,-0.54,-0.36,0.39,0.2,-0.14,0.32,0.51,0.29,0.09,0.24,0.49,0.08,0.11,1.23
강원도,총부가가치(기초가격),명목,25519929,26520999,27747547,29363897,30677623,32037703,33857877,36226231,38039268,40031976,42327177,43576201,45266837,44949414,47234484,47809475
강원도,총부가가치(기초가격),실질,30348481,30994098,31480990,33094503,33805856,34459152,35707480,37453706,38039268,39098590,40775841,41486684,42762593,41488176,43392655,44220012
강원도,총부가가치(기초가격),실질기여도,4.4,1.95,1.44,4.71,1.99,1.79,3.36,4.56,1.46,2.59,3.99,1.62,2.86,-2.76,4.24,1.76
강원도,"농업, 임업 및 어업",명목,1531874,1376074,1585675,1744419,1830937,1900570,1852905,2026494,2105220,2155994,2239855,2132374,2100302,2257909,2501261,2459437
강원도,"농업, 임업 및 어업",실질,1699889,1616672,1807667,1801938,1769568,1726529,1739514,2014163,2105220,2056741,2103563,2028071,2175911,2106673,2170596,2210966
강원도,"농업, 임업 및 어업",실질기여도,0.7,-0.27,0.56,-0.02,-0.1,-0.13,0.04,0.81,0.24,-0.12,0.11,-0.18,0.33,-0.14,0.14,0.09
강원도,광제조업,명목,3336500,3377855,3445840,3529683,3746071,3745287,3924364,4386096,4679516,5035836,5473175,5377099,5373188,5209718,5191303,5282381
강원도,광제조업,실질,3261072,3456731,3360780,3934689,4051524,4040249,4161564,4606055,4679516,4918681,5391948,5319618,5328618,5128849,5258973,5297247
강원도,광제조업,실질기여도,0.13,0.72,-0.32,1.95,0.33,-0.03,0.33,1.16,0.18,0.59,1.12,-0.16,0.02,-0.41,0.27,0.07
강원도,　광업,명목,588493,587570,577831,579195,645618,705188,676770,762270,814765,929081,1016236,819894,847698,698597,667385,614944
강원도,　광업,실질,679693,645908,678679,797440,782945,846535,764161,869937,814765,906417,970626,803271,820464,702083,719314,646595
강원도,　광업,실질기여도,-0.04,-0.11,0.1,0.33,-0.03,0.16,-0.2,0.26,-0.12,0.22,0.15,-0.38,0.04,-0.25,0.04,-0.13
강원도,　제조업,명목,2748007,2790285,2868009,2950488,3100453,3040099,3247594,3623826,3864751,4106755,4456939,4557205,4525490,4511121,4523918,4667437
강원도,　제조업,실질,2603145,2820487,2695577,3153598,3276875,3210437,3401661,3742577,3864751,4012264,4421355,4522342,4513955,4435026,4548117,4653930
강원도,　제조업,실질기여도,0.17,0.83,-0.43,1.61,0.36,-0.19,0.52,0.9,0.31,0.36,0.97,0.22,-0.02,-0.16,0.24,0.21
강원도,　　음식료품 및 담배제조업,명목,679105,695231,761129,789886,757681,600517,668005,818350,818835,867136,995888,1041522,1077169,1130523,1126449,1126384
강원도,　　음식료품 및 담배제조업,실질,900783,1030357,914666,890335,818408,670707,730834,858907,818835,813108,936824,964703,991371,1009816,1035860,1082232
강원도,　　음식료품 및 담배제조업,실질기여도,-0.23,0.35,-0.27,-0.07,-0.2,-0.41,0.16,0.32,-0.1,-0.01,0.31,0.07,0.06,0.04,0.06,0.1
강원도,　　섬유 의복 및 가죽 제품 제조업,명목,8020,10634,18574,28028,27522,26960,31503,29059,27874,29415,29915,42496,50690,65044,37175,35460
강원도,　　섬유 의복 및 가죽 제품 제조업,실질,8492,11886,19808,30448,28269,28130,32649,30139,27874,25941,28805,39195,42913,53935,33723,33383
강원도,　　섬유 의복 및 가죽 제품 제조업,실질기여도,0,0.01,0.02,0.03,-0.01,0,0.01,-0.01,-0.01,0,0.01,0.02,0.01,0.03,-0.05,0
강원도,　　목재종이인쇄 및 복제업,명목,58837,40730,73721,81864,67215,64897,71655,78404,80901,91033,90027,93771,108953,99051,93904,99189
강원도,　　목재종이인쇄 및 복제업,실질,91351,102963,100091,95577,74017,70383,73921,79573,80901,92138,94389,90489,105701,97189,83588,80543
강원도,　　목재종이인쇄 및 복제업,실질기여도,0.05,0.03,0,-0.01,-0.06,-0.01,0.01,0.02,0,0.03,0.01,-0.01,0.03,-0.02,-0.03,-0.01
강원도,　　석탄 및 석유 화학제품 제조업,명목,175373,178515,189387,235840,274111,320054,312099,352672,432100,518469,562358,561667,635320,665510,684553,680972
강원도,　　석탄 및 석유 화학제품 제조업,실질,196071,214220,220827,253713,283796,330688,323751,366635,432100,506261,554121,576879,635354,650827,682814,710903
강원도,　　석탄 및 석유 화학제품 제조업,실질기여도,0.08,0.06,0.02,0.09,0.09,0.14,-0.02,0.11,0.16,0.18,0.11,0.05,0.12,0.03,0.07,0.05
강원도,　　비금속광물 및 금속제품 제조업,명목,1080479,1106392,1141084,1014150,1037218,1060677,1098160,1203253,1279949,1341251,1446810,1398545,1293540,1298432,1310308,1424663
강원도,　　비금속광물 및 금속제품 제조업,실질,1044311,1038730,1007163,1025261,1063022,1082172,1134659,1216254,1279949,1340081,1537869,1469712,1332453,1328041,1310166,1289144
강원도,　　비금속광물 및 금속제품 제조업,실질기여도,0.31,-0.02,-0.12,0.07,0.12,0.06,0.15,0.22,0.16,0.15,0.46,-0.14,-0.28,-0.01,-0.04,-0.04
강원도,　　전기 전자 및 정밀기기 제조업,명목,359136,330340,303219,354252,368587,402780,416838,500500,499369,556042,627476,678911,633360,585387,628834,634509
강원도,　　전기 전자 및 정밀기기 제조업,실질,329891,326847,334138,360292,376246,405285,414296,513394,499369,561751,579501,641489,701064,651367,707898,744059
강원도,　　전기 전자 및 정밀기기 제조업,실질기여도,-0.03,-0.01,0.03,0.08,0.05,0.09,0.03,0.27,-0.04,0.15,0.04,0.15,0.13,-0.09,0.1,0.06
