city,year,population_growth,total_gdp_growth,primary_industry_growth,secondary_industry_growth,tertiary_industry_growth
강원도,2015,0.0032795015934556,0.0197115189443022,0.0452083570197645,0.0326443517394565,0.0103577354794115
강원도,2016,0.0008383311595236,0.028857454068264,-0.0230279970739399,0.03816882381297,0.0263867381290097
강원도,2017,-0.0004281644512595,0.0407643234240004,0.0227651415516101,0.1019601402101157,0.0339560911067895
강원도,2018,-0.0045737745316235,0.018577392540936,-0.0358876819947869,0.0228407354758892,0.0381809022885462
강원도,2019,-0.0010045027646508,0.0334228886067036,0.0728968561751537,-0.0018545700435748,0.0344841342671278
강원도,2020,0.0008679846020309,-0.0268104664589722,-0.0318202352945501,-0.0174855531346679,-0.031595169933452
강원도,2021,-0.0028181794612532,0.0435474598484342,0.0303431049811717,0.0254995122914725,0.054346433523144
강원도,2022,-0.0012960743377281,0.0298838654248636,0.0185985784549496,0.0232652326226436,0.0369511376825621
충청북도,2009,0.005192858322689,0.055385450833759,0.154124355742071,0.086380234072698,0.0241175660300081
충청북도,2010,0.0144355597920231,0.0873606784678455,-0.0650640445076983,0.1697545802260134,0.0488829066468727
충청북도,2011,0.0086316607379794,0.0589254010696909,0.0345369299153626,0.0868866899653844,0.0617402209251869
충청북도,2012,0.0017435503035057,0.0343092784167571,0.0058809302902957,0.032728152316555,0.0401722677814595
충청북도,2013,0.0045374763353747,0.0392941573356726,-0.0070226654105801,0.0608421094573223,0.0314148276676726
충청북도,2014,0.0039428205186897,0.04194387226421,-0.0217066273247439,0.0640673551197992,0.0346287461755316
충청북도,2015,0.0031787289264333,0.0696737207936499,0.0980560083802843,0.1023349387848087,0.0241284301469897
충청북도,2016,0.0048442124508822,0.0577786854032749,-0.0602819584492784,0.0629160492336691,0.0368398799203233
충청북도,2017,0.0017636063771302,0.0611951590095964,0.016263713403726,0.1036159674499503,0.0208774691323718
충청북도,2018,0.0030230201099827,0.0625774748879148,-0.0215918739484477,0.1002795716591382,0.0215150789051774
충청북도,2019,0.0004720957047419,0.0166757076293926,0.0162114387912111,0.0265364648875245,0.0328670212953481
충청북도,2020,0.0005187477304786,-0.0149650581525409,-0.1065133725339434,-0.0155267836969783,0.0007479444031035
충청북도,2021,-0.0021301356727762,0.0685940401777174,0.046587646106234,0.1202113301327367,0.0467304060097322
충청북도,2022,-0.0014830098652395,0.0451592058850274,0.0344672457542871,0.0321015896399174,0.0379060544984617
충청남도,2009,0.0094350512276961,0.0258392742617683,0.0223366531370712,0.0454727694975882,0.0383242911830017
충청남도,2010,0.018616183299617,0.1144340385760582,-0.0312557784990655,0.1731080106218447,0.0598997383673713
충청남도,2011,0.0124162014806934,0.070163243235469,-0.0161444215520565,0.1120129159231964,0.0403030339088288
충청남도,2012,-0.034506044875419,0.0071429912764309,0.0149565863493705,-0.0104649974251476,0.0150131067995935
충청남도,2013,0.0092932835890784,-0.0183035568145186,-0.0010343009686181,-0.0369437348986334,0.0290250383015362
충청남도,2014,0.0071507024458996,0.0287043698236009,0.1337074989268418,0.0236163365500683,0.0265923705411543
충청남도,2015,0.0074558508984989,0.0109753947336392,0.009078303509987,-0.0184984028364143,0.0357561147909479
충청남도,2016,0.0091824942519165,0.0316313868477311,-0.0963385355476738,0.0437716533640646,0.0443747852579985
충청남도,2017,0.0095591843859501,0.0541828687369612,-0.001300095968841,0.0922507336838338,0.009483984181267
충청남도,2018,0.0044936388932192,0.0064222193386858,-0.0098237952234075,0.0214383232453103,0.0266942647754846
충청남도,2019,-0.0012100934871291,0.0129663388425205,0.0523128656535498,0.0070421192639098,0.0405879950261578
충청남도,2020,-0.0012619431381606,0.0040181004171087,-0.0632095726178737,0.0092783794382764,0.0117407570663348
충청남도,2021,-0.0008354435512196,0.0507721223037629,0.1062584157688373,0.0698201994145493,0.0327697420539823
충청남도,2022,0.0017836439846605,0.0245948198281322,-0.057270082838535,0.029216382027446,0.050347908030031
전라북도,2009,-0.0006811181546009,0.009202549304252,0.0834324996537207,-0.0492928248171991,0.0286918665980195
전라북도,2010,0.0077945201638385,0.0509127548795531,-0.0951485241798382,0.1838806320191219,0.0410995905035791
전라북도,2011,0.0027116641688464,0.0386568375759719,0.0527415060199703,0.0426475238125279,0.0366901747705568
전라북도,2012,-0.000368190280737,0.0102177263010809,-0.0848103260140161,-0.0125365608186082,0.0308570273528103
전라북도,2013,-0.0002007109223574,0.0436659746271488,0.1200997457261852,0.0548578759913336,0.0332151010464019
전라북도,2014,-0.0007501474934128,0.0203827009489594,0.0436666892462278,0.0143413867384099,0.0262779927713989
전라북도,2015,-0.0009879458847165,0.0096662743362432,0.0026826291783987,0.0121546942999102,0.0156532961983444
전라북도,2016,-0.0026314227172006,-0.0075179248266218,-0.0844514820377277,-0.0526819190615666,0.0298567778678731
전라북도,2017,-0.005461201818327,0.0190411993686856,0.0289666198688511,0.0059798018495307,0.0207682759878422
전라북도,2018,-0.0095842407582846,0.0167748057807968,-0.0125707214956681,-0.001597877508969,0.0285760068580356
전라북도,2019,-0.0097532055190676,0.0238930517644251,0.0309743142329106,-0.0276043278454808,0.0380640896200172
전라북도,2020,-0.0081438570314092,-0.0078735643595495,-0.0797507770492547,-0.0417656687209874,-0.0032092461193365
전라북도,2021,-0.0095609787462364,0.030949653894601,0.0442075153176662,0.0709120962045466,0.03284540335644
전라북도,2022,-0.0096527138463948,0.0205789975164696,0.0216503556106324,0.0005719286066681,0.0273008006810191
전라남도,2009,-0.0031245440333507,-0.0050472647547142,0.0103252795336834,-0.1270806363394477,0.0152301578506914
전라남도,2010,0.0028651273076272,0.0993895911574442,-0.0018666550113423,0.2672877012378962,0.0459194009635925
전라남도,2011,-0.0021610802273669,-0.0139948530877038,-0.0045092042959378,-0.0409230992126439,0.0260389522309236
전라남도,2012,-0.0024661253832263,0.0066657404987147,-0.0381489688620375,-0.0154933393534558,0.0332214192339765
전라남도,2013,-0.001280884449141,0.0192658118818469,0.0746960620508849,0.0244098463559887,0.0367072172673319
전라남도,2014,-0.0007298764872806,-0.000450216865684,0.0125720620001794,-0.0208263482948921,0.0319135956482519
전라남도,2015,0.0016874980323018,0.0069187680561288,-0.0050290920900347,-0.0219928951421128,0.0391373183048653
전라남도,2016,-0.002662132346008,0.0228133717902989,-0.0082934305775688,0.0240534964313741,0.0280427837584036
전라남도,2017,-0.0039340012206433,0.0126395811004171,0.0276056512644331,0.0148771392835918,0.0204824997940773
전라남도,2018,-0.0070944050486599,0.0217003941075055,0.0475683383859368,0.0061274835403073,0.0372464329585962
전라남도,2019,-0.0075545547725136,0.0237312471417734,0.0353314817571432,-0.0083153795151668,0.0468217683535667
